epoch,eligible,train_total_loss,train_jepa_cross_entropy,train_teacher_entropy,train_kl_divergence,train_vicreg_loss,train_even_invariance,train_even_variance,train_even_covariance,train_odd_invariance,train_odd_variance,train_odd_covariance,train_even_energy,train_even_feature_variance,train_even_effective_rank,train_even_mean_pairwise_cosine,train_odd_energy,train_odd_feature_variance,train_odd_effective_rank,train_odd_mean_pairwise_cosine,train_learning_rate,train_ema_momentum,train_window_exposures,validation_total_loss,validation_jepa_cross_entropy,validation_teacher_entropy,validation_kl_divergence,validation_vicreg_loss,validation_even_invariance,validation_even_variance,validation_even_covariance,validation_odd_invariance,validation_odd_variance,validation_odd_covariance,validation_even_energy,validation_even_feature_variance,validation_even_effective_rank,validation_even_mean_pairwise_cosine,validation_odd_energy,validation_odd_feature_variance,validation_odd_effective_rank,validation_odd_mean_pairwise_cosine,validation_online_encoder_commutation_max_abs,validation_target_encoder_commutation_max_abs,validation_predictor_commutation_max_abs,validation_masked_prediction_commutation_max_abs
70,True,0.8833216504521266,0.5226037134495073,0.22073614141174794,0.30186757638343187,7.214358614609305,0.0034281288753670123,0.035092995997311506,2.5901105391912083,0.004231118293642423,0.03735610581365019,2.621544856269419,0.09940413385629654,0.09358559548854828,20.903114318847656,0.05876200646162033,0.08599233627319336,0.08586102724075317,18.51750373840332,0.0015102606266736984,4.122147477075214e-05,0.9991755643703559,79552.0,1.5717918625417746,0.5233192896103923,0.2250417366503384,0.29827755705686915,20.969451107426153,0.0026209698062744043,0.24168309625589623,4.8014601800427235,0.0036394395509350675,0.21132230116029313,4.6863669136308,0.09995004534721375,0.09101305156946182,18.119295120239258,0.08931735903024673,0.08184199035167694,0.08132157474756241,16.37467384338379,0.007592317648231983,0.0,0.0,0.0,0.0
71,True,0.8830783108694363,0.5225446685393396,0.22241759286445661,0.30012708029028684,7.210672714397587,0.0034010308328828657,0.035025783056994164,2.5916583749524835,0.004194079550831299,0.03726863477465997,2.621776011713263,0.09891916066408157,0.09309598058462143,20.788589477539062,0.05912236124277115,0.08553431183099747,0.08540356159210205,18.428295135498047,0.0015122874174267054,3.870929463470179e-05,0.9992258083158013,79552.0,1.5679282550863178,0.5212468407706752,0.22638268154265104,0.2948641638871473,20.933627979453362,0.002658158277928317,0.23909856174191374,4.878787822827864,0.003570192361550501,0.21236960521605458,4.612511638674328,0.0999230369925499,0.09101466089487076,18.07008934020996,0.08952430635690689,0.08138781040906906,0.08085409551858902,16.37116813659668,0.007790273986756802,0.0,0.0,0.0,0.0
72,True,0.8826234946304622,0.5228024160344085,0.22411006478681164,0.29869235498787217,7.196421472468112,0.0033634766263003915,0.03486124469882907,2.593902636034682,0.004139446888878726,0.03726865318832336,2.611689599022593,0.0984855368733406,0.09267692267894745,20.74342155456543,0.05926136299967766,0.0850755050778389,0.08494768291711807,18.406164169311523,0.0014855371555313468,3.625760102513069e-05,0.9992748425267012,79552.0,1.5666396650021288,0.5222084814647459,0.2280210785547678,0.2941874068862987,20.88862333786134,0.0026105907253012304,0.24076148184804583,4.797847741269356,0.0034591064790283855,0.21180252116324125,4.62505127261443,0.09857553988695145,0.08970947563648224,18.13666534423828,0.08999617397785187,0.08073343336582184,0.08020314574241638,16.259037017822266,0.008021942339837551,0.0,0.0,0.0,0.0
73,True,0.882566837874134,0.5235059335168484,0.2257115973260071,0.2977943398591883,7.181217976376018,0.0033539923597308893,0.03447830494813927,2.5919317808826414,0.004151077552782656,0.03707603706243243,2.6127933576427345,0.09806525707244873,0.09218337386846542,20.642969131469727,0.060278795659542084,0.08476758748292923,0.08463877439498901,18.323537826538086,0.001504969783127308,3.3868813467634434e-05,0.9993226186118199,79552.0,1.5635453234464332,0.5194337405766438,0.2290905832119708,0.2903431577663216,20.882231401304672,0.002570231077217339,0.24165134481342654,4.784289166297873,0.0034687370620416903,0.21335661443417284,4.571852263213889,0.09905898571014404,0.08947372436523438,17.993213653564453,0.09640341997146606,0.07992471754550934,0.07943513989448547,16.319543838500977,0.007730731274932623,0.0,0.0,0.0,0.0
74,True,0.8836823090946876,0.5244210454982227,0.22750902750131494,0.2969120217611592,7.1852251612555085,0.0033462348162108164,0.03468251861302198,2.59081618889435,0.004148064053601309,0.0370658052034754,2.6133334399804125,0.09759624302387238,0.09160487353801727,20.553470611572266,0.061694856733083725,0.0843975618481636,0.08426934480667114,18.270435333251953,0.0015104814665392041,3.154528940713075e-05,0.9993690894215503,79552.0,1.5633074331155041,0.517937068428312,0.2300030961833553,0.2879339781893553,20.907406907197277,0.002609728162918702,0.2373405518236186,4.921832095902725,0.0035160727519039916,0.21310408353162905,4.571437563368818,0.09853657335042953,0.0894872173666954,17.89885139465332,0.09199224412441254,0.07966812700033188,0.07912333309650421,16.361568450927734,0.008351289667189121,0.0,0.0,0.0,0.0
75,True,0.8844707339210848,0.5244846459559059,0.22926944028511223,0.2952152099145677,7.199721635778586,0.0033152615691292415,0.03498188795241634,2.590932962497395,0.004084075820719005,0.03734872807251861,2.6155481369190414,0.09707990288734436,0.09111330658197403,20.451309204101562,0.06176827475428581,0.08403078466653824,0.083903968334198,18.18813133239746,0.001496066339313984,2.928932188134472e-05,0.9994142090944449,79552.0,1.5685940203319664,0.5214287912588557,0.23237041932231975,0.28905837667598877,20.943304303521415,0.0026125115619512963,0.23815621841307277,4.921823508858636,0.003471538252379203,0.21168357664041443,4.62321479503346,0.09749697148799896,0.08878761529922485,17.869110107421875,0.08927426487207413,0.07965363562107086,0.07913563400506973,16.275272369384766,0.008063665591180325,0.0,0.0,0.0,0.0
76,True,0.8841321546755198,0.5254496666494148,0.23081732610254066,0.29463234390952564,7.173649651334829,0.0033028617216823344,0.03469349008745852,2.5844516528774824,0.004088041273321078,0.037068392323181695,2.6103714902076813,0.09680473804473877,0.09079712629318237,20.397859573364258,0.06239306554198265,0.08374408632516861,0.08361886441707611,18.136587142944336,0.0014868663856759667,2.7103137257858336e-05,0.9994579331024754,79552.0,1.5598132407890175,0.5220694420633291,0.233812580653278,0.28825686494455827,20.754875568688078,0.002572191851853702,0.2391719355416105,4.757067209410293,0.003470596487883659,0.21233999247178234,4.559084435410668,0.09780099987983704,0.08920635282993317,17.75780487060547,0.08756761252880096,0.07930994033813477,0.07878191769123077,16.336307525634766,0.008008570410311222,0.0,0.0,0.0,0.0
77,True,0.8836500476611208,0.5246759428914669,0.23201299296903302,0.2926629532071629,7.1794819774305445,0.0032979607907924068,0.03476955999986644,2.590709154488862,0.004105417659148058,0.03704252726400656,2.608382805642445,0.09637631475925446,0.09043517708778381,20.328710556030273,0.06191539019346237,0.0833749994635582,0.08324766159057617,18.095611572265625,0.001510700793005526,2.4988893036953572e-05,0.9995002182949778,79552.0,1.5651772786986153,0.5195953763238182,0.23409026648317063,0.28550511217020913,20.91163770978984,0.0025780879025726587,0.23459627300581198,4.999858236792585,0.0034352803131818994,0.20964753595645216,4.655055151802776,0.09856218099594116,0.0897633507847786,17.638290405273438,0.0891856774687767,0.0797666609287262,0.07921653240919113,16.284420013427734,0.008334076963365078,0.0,0.0,0.0,0.0
78,True,0.8833740244013402,0.524868229909089,0.23309365571240503,0.2917745774454487,7.170115758983339,0.0033271931762164962,0.03488648369344894,2.5828413707252866,0.00413992211511767,0.036875094891745334,2.6065550535221975,0.09611359238624573,0.09006952494382858,20.25151824951172,0.06315191090106964,0.08319772779941559,0.08307070285081863,18.046409606933594,0.0015195233281701803,2.2948675722420585e-05,0.9995410229412366,79552.0,1.5627744249256474,0.5210131131253153,0.23476512718072157,0.28624798490030745,20.835225873880308,0.002553016521416936,0.23839163973003707,4.83817559138345,0.003410382856830774,0.2120041345971614,4.587754847760961,0.0972665324807167,0.08797872811555862,17.666433334350586,0.09518025070428848,0.07889166474342346,0.07837125658988953,16.189424514770508,0.007890397682785988,0.0,0.0,0.0,0.0
79,True,0.8823855203049661,0.5238484900297892,0.23438041320344852,0.28946808015302794,7.17074048336916,0.0033400778392281487,0.034812009631868146,2.5811612138993683,0.004148994866004274,0.03697909526257197,2.607576512369722,0.09577402472496033,0.08969484269618988,20.156055450439453,0.06377296149730682,0.08287227898836136,0.08274517208337784,17.996335983276367,0.0015281306114047766,2.0984498762430426e-05,0.9995803067716683,79552.0,1.5598720235002008,0.518525727434621,0.23500079450742253,0.2835249375863217,20.82692559131715,0.0025534752219466047,0.23813038951945756,4.818764915851584,0.0034195254483094534,0.20861882212348382,4.689982465044655,0.09699227660894394,0.08767200261354446,17.635009765625,0.09575611352920532,0.07975717633962631,0.07921968400478363,16.0848388671875,0.007796675432473421,0.0,0.0,0.0,0.0
80,True,0.8832122579948228,0.524622983960787,0.23571662140870803,0.28890636646018714,7.171785361135764,0.003275238960034125,0.0348674378276159,2.58607987847332,0.004066172669609268,0.03697613066276618,2.606083102794012,0.09565848857164383,0.0894792452454567,20.080232620239258,0.0649334192276001,0.08264040946960449,0.08251330256462097,17.946407318115234,0.0015374973881989717,1.9098300562504815e-05,0.9996180310175633,79552.0,1.5553252304981982,0.5161287400600403,0.23504243530031807,0.2810863093786805,20.783929408399885,0.002560255945486963,0.23792803576693058,4.848336581783061,0.0033589046623562825,0.21349283305782513,4.50233915280783,0.09682435542345047,0.08772145211696625,17.614423751831055,0.09385725110769272,0.0783105343580246,0.07776844501495361,16.220531463623047,0.008279833011329174,0.0,0.0,0.0,0.0
81,True,0.8830833376796612,0.5248914133346761,0.23693719018349604,0.28795422696338385,7.163838361600475,0.0033388534541459484,0.034657982406554835,2.5845591029810118,0.0040822738469881775,0.037075340412167514,2.600414635189483,0.09544210880994797,0.08921222388744354,19.954181671142578,0.0655321553349495,0.0823708176612854,0.08224368095397949,17.900827407836914,0.0015498821157962084,1.7291942572543343e-05,0.9996541584493458,79552.0,1.5553181717659263,0.5164866878015976,0.23630230257292642,0.28018438900416753,20.77662918317029,0.0025821595264139342,0.23740899016593667,4.824511467059047,0.0034493886009975766,0.2084056926223467,4.656137045182999,0.0966150090098381,0.08762835711240768,17.506765365600586,0.09270484745502472,0.07925835996866226,0.07872268557548523,16.12513542175293,0.008040952496230602,0.0,0.0,0.0,0.0
82,True,0.8833846611211306,0.5252621855619735,0.23819552307419498,0.28706666577850154,7.16244939019962,0.003291225049277387,0.034662423168375714,2.581882193504757,0.00407514559292914,0.036981710002773345,2.6053006769857,0.09520773589611053,0.08895765244960785,19.9061222076416,0.06589475274085999,0.08222801238298416,0.08210097253322601,17.86651611328125,0.0015566900838166475,1.5567207449798058e-05,0.9996886534133156,79552.0,1.5473989283620828,0.5109456435368067,0.2370789231396107,0.27386672208411994,20.729065398964277,0.0025505391685379983,0.23628946391720013,4.818477046036676,0.0033820846252647953,0.2082920125873905,4.647743808006666,0.0964798703789711,0.08799120783805847,17.487918853759766,0.08797778934240341,0.07929801195859909,0.07876652479171753,16.12179183959961,0.007850639522075653,0.0,0.0,0.0,0.0
83,True,0.8837810485524126,0.525113317387198,0.23909960757290655,0.2860137139501729,7.173354523467711,0.00329954883408971,0.034871034629864746,2.583937962690094,0.004073750140729465,0.03692617439398915,2.6101604495811923,0.0950007289648056,0.08873255550861359,19.870285034179688,0.06625527888536453,0.08203760534524918,0.08191260695457458,17.831579208374023,0.0015328110894188285,1.3925797299605228e-05,0.999721481866834,79552.0,1.5523325992080401,0.5145603807146015,0.23717602167650054,0.2773843630947514,20.755444107672595,0.0025650049756517045,0.23542032987280997,4.894875442983226,0.0034112966634493795,0.2092686573450135,4.593844698902456,0.09618642181158066,0.08777967095375061,17.440284729003906,0.08751552551984787,0.07856076210737228,0.07804438471794128,16.130292892456055,0.007700864691287279,0.0,0.0,0.0,0.0
84,True,0.883339962648559,0.5246229541464765,0.24020725392758224,0.2844157036594681,7.174340048818366,0.003290748143234655,0.03484829375557811,2.5847849665585776,0.004040481775318372,0.037050902411905104,2.6087859405784575,0.09488832205533981,0.08860050141811371,19.811840057373047,0.06653529405593872,0.0818544328212738,0.08172985166311264,17.78543472290039,0.0015329078305512667,1.2369331995613275e-05,0.9997526114119202,79552.0,1.5501661715160484,0.513227861203916,0.2381805538970505,0.27504731045980657,20.738765932478994,0.0025442230801984186,0.23499324829430593,4.880477458316332,0.0034077406873125734,0.20903035701124495,4.608811186589291,0.09672626852989197,0.08822903782129288,17.26561164855957,0.08775933086872101,0.07850250601768494,0.07796519249677658,16.099597930908203,0.007969038560986519,0.0,0.0,0.0,0.0
85,True,0.8821457687732392,0.5237728308643531,0.24099328335935036,0.2827795517367887,7.167458636091299,0.0032730871207048563,0.03467602165878922,2.5832385230908352,0.004056986402896288,0.03689707773688908,2.61164110865405,0.09476591646671295,0.08849212527275085,19.749366760253906,0.06645729392766953,0.08176744729280472,0.0816420316696167,17.759899139404297,0.0015467850025743246,1.0899347581162888e-05,0.9997820113272243,79552.0,1.5502022215619562,0.5140987268355336,0.23873236409898074,0.27536636615056553,20.7220695166575,0.0025710543986934556,0.2335784994366998,4.893094835869063,0.003417279174509948,0.20729324052918632,4.657218682366869,0.09659275412559509,0.08777722716331482,17.366485595703125,0.09135887771844864,0.07897529006004333,0.07843188941478729,16.077775955200195,0.007947434671223164,0.0,0.0,0.0,0.0
86,True,0.8815729651639084,0.5240013759676142,0.2418487191152304,0.2821526605746771,7.151431657571708,0.003285199791127074,0.034613587064121584,2.5775584461990135,0.0040541899519811785,0.03673070108132888,2.606784854554785,0.09461424499750137,0.08834463357925415,19.711389541625977,0.06654276698827744,0.08163247257471085,0.08150788396596909,17.742794036865234,0.0015462698647752404,9.51729475339773e-06,0.9998096525983462,79552.0,1.5489080845506364,0.5127465601237315,0.2396177036582299,0.2731288590762172,20.723230166576624,0.002522618853426827,0.23527424033440028,4.85360280820602,0.003361713584585271,0.20862153662504213,4.6250470333499365,0.09604194760322571,0.08730091899633408,17.36493682861328,0.09083426743745804,0.07842706888914108,0.07790684700012207,16.125919342041016,0.007837505079805851,0.0,0.0,0.0,0.0
87,True,0.8816188215633984,0.5238713246627096,0.24262524363213936,0.2812460839017111,7.154949817365921,0.003298602926609281,0.03473020386331425,2.5821847226096084,0.00407615116759363,0.03659688285158607,2.605213151760669,0.09445380419492722,0.0881270244717598,19.678552627563477,0.06726440787315369,0.08157509565353394,0.08145145326852798,17.693735122680664,0.0015347509179264307,8.224537431601618e-06,0.9998355079464689,79552.0,1.5488865581162856,0.5117693822178236,0.24056100977880934,0.27120836962747447,20.742343054306154,0.0025321391120558035,0.23578571823408018,4.87595862057517,0.0033703945720545705,0.21004549833642183,4.572889450723114,0.09639691561460495,0.08759742975234985,17.29164695739746,0.09128495305776596,0.07815226912498474,0.07763590663671494,16.095537185668945,0.007749504409730434,0.0,0.0,0.0,0.0
88,True,0.8808754771492314,0.523280553178066,0.24311325667921996,0.2801673001731871,7.15189835704917,0.0032680606273207467,0.034593516171026496,2.579539657789953,0.0040290584017961695,0.03684663657497612,2.6039250897287074,0.09447512775659561,0.08813688158988953,19.64042854309082,0.06734192371368408,0.0813673734664917,0.08124340325593948,17.689563751220703,0.0015471691731363535,7.022351411174579e-06,0.9998595518552801,79552.0,1.5468759218637513,0.5110073681629571,0.2409471143288111,0.27006025961788516,20.717370837846534,0.002490147844715059,0.23547429087348382,4.864628615808119,0.003373000669139977,0.20933808277880728,4.585814634148729,0.0964292511343956,0.08755984902381897,17.265857696533203,0.09187629073858261,0.0782029926776886,0.07767638564109802,16.085256576538086,0.00786602683365345,0.0,0.0,0.0,0.0
89,True,0.880270108712458,0.523100540533434,0.24368750749340196,0.2794130352578236,7.14339123267084,0.0032740572174019774,0.034578168382590944,2.5775659843883685,0.004022835567785571,0.03648515794896734,2.6068168854579175,0.0944589301943779,0.08798790723085403,19.596405029296875,0.06874149292707443,0.08131162077188492,0.08118976652622223,17.658390045166016,0.0015240603825077415,5.911923104577226e-06,0.9998817605961536,79552.0,1.5415631359156894,0.5098583711125458,0.24118036907316862,0.2686780023606961,20.634094942612148,0.0025126146966267648,0.2352196212727426,4.8090662627720855,0.003384296883354491,0.2100834191006149,4.545067071474193,0.0961381047964096,0.08730346709489822,17.274438858032227,0.09176243841648102,0.0778292566537857,0.07730377465486526,16.102331161499023,0.007887785322964191,0.0,0.0,0.0,0.0
90,True,0.8801563244046268,0.5224046101156781,0.24429327484492994,0.2781113384415906,7.155034170166101,0.0032817800708653815,0.03470196344156181,2.580080527359693,0.004062967798413187,0.03680092465561048,2.603765477505022,0.09431485831737518,0.08784985542297363,19.566450119018555,0.0687929019331932,0.08122000843286514,0.08109764754772186,17.654399871826172,0.0015293718315660954,4.894348370484474e-06,0.9999021122515676,79552.0,1.5442213935029474,0.5094545093990079,0.24119353924960782,0.2682609741658856,20.695337280108923,0.0025437527660636928,0.23399102141593667,4.87764914025967,0.0034139557412732643,0.20688573626495116,4.646676769509056,0.09632324427366257,0.08751114457845688,17.24104118347168,0.09114795178174973,0.0784912034869194,0.07796599715948105,16.022647857666016,0.007823241874575615,0.0,0.0,0.0,0.0
91,True,0.8795236430864418,0.5217758432114594,0.24455586029029333,0.2772199865955071,7.154955853019524,0.0032202654531018017,0.03468714964936457,2.580550194745666,0.003983715941462844,0.036710654739784986,2.6093547314477368,0.09425424039363861,0.08781537413597107,19.550825119018555,0.06856021285057068,0.08122801780700684,0.0811045840382576,17.64573097229004,0.0015409545740112662,3.970631432305566e-06,0.9999205867367332,79552.0,1.5431941715533521,0.5092998647464896,0.24187045735168972,0.26742940741488236,20.67788572388518,0.0024986791420060226,0.2347351238733996,4.869666223610477,0.0033404251160175412,0.2099662019878706,4.544917539965783,0.09633731842041016,0.08729018270969391,17.223773956298828,0.09375762194395065,0.07771501690149307,0.07719669491052628,16.099180221557617,0.007846041582524776,0.0,0.0,0.0,0.0
92,True,0.8793411481217425,0.5219773475023786,0.24496114979874964,0.2770162022590925,7.147275882676448,0.0032100748363095588,0.03457051443650851,2.5782600141588183,0.003953166241817138,0.036802244301486764,2.6056240452745705,0.09422267973423004,0.08778108656406403,19.523500442504883,0.06860935688018799,0.08114027231931686,0.08101727813482285,17.629674911499023,0.0015392695786431432,3.141683887136779e-06,0.9999371658194177,79552.0,1.5420783234413744,0.5088775044663576,0.24189950067881305,0.26697800724172205,20.664016055289625,0.0025157704018997757,0.23393377011034366,4.874082566803866,0.0033705287581282063,0.20918376747809972,4.5647536351976505,0.09623122215270996,0.08736875653266907,17.169981002807617,0.0919296070933342,0.07777400314807892,0.07726576924324036,16.036251068115234,0.007669605780392885,0.0,0.0,0.0,0.0
93,True,0.8790673039559865,0.5213053571727135,0.24510843472215119,0.27619692616686164,7.15523881540122,0.0032624425407963985,0.034530062686984615,2.5807741336638372,0.004048916041712994,0.03687246480682447,2.6066120702800304,0.0941641554236412,0.08771228045225143,19.515220642089844,0.06874613463878632,0.0811266079545021,0.0810028538107872,17.623355865478516,0.0015487533528357744,2.4083238061251835e-06,0.9999518331379363,79552.0,1.54481861180051,0.5113958791902444,0.2419078602302428,0.26948802386011395,20.668454512110298,0.0025075027992763127,0.23487529086295486,4.830033843617116,0.0033597599244626322,0.2078464230437163,4.624079837707453,0.09602412581443787,0.08715997636318207,17.187768936157227,0.09215138107538223,0.0781325027346611,0.0776173323392868,16.00143051147461,0.007713155820965767,0.0,0.0,0.0,0.0
94,True,0.8774337643159558,0.5208645038252767,0.2453265200793887,0.2755379859037392,7.13138509333757,0.003220381206106612,0.0345762318789911,2.5734967531356134,0.003956699304218791,0.03647876533882712,2.6020815774306882,0.09415360540151596,0.087669238448143,19.50393295288086,0.06910981237888336,0.0811132937669754,0.08099062740802765,17.609386444091797,0.0015400535194203258,1.7712749271310655e-06,0.9999645742173,79552.0,1.5434820443150812,0.5100517191816212,0.24234068494119412,0.26771103446133376,20.66860592268869,0.002512449020208575,0.23427365860849056,4.854019132212158,0.0033614981530116234,0.20814008275774934,4.607138692874855,0.0961533710360527,0.08716414123773575,17.185888290405273,0.09321121871471405,0.0779520720243454,0.07743396610021591,16.021827697753906,0.007821895182132721,0.0,0.0,0.0,0.0
95,True,0.877213512470141,0.5205539585670347,0.2454966216895816,0.27505734059974635,7.133190965230486,0.0032478493390099483,0.03456764497396357,2.5715275557887045,0.004009398900007841,0.03656478169840953,2.6019200456305462,0.09414496272802353,0.08763480186462402,19.48365020751953,0.06936075538396835,0.08109105378389359,0.0809686928987503,17.60271644592285,0.0015347952721640468,1.2311659404861877e-06,0.9999753764835007,79552.0,1.5419592809163014,0.5085540479726869,0.24209065325658596,0.26646339572022226,20.668104274574958,0.002506383225281605,0.23411013045400944,4.871078960963667,0.003340886119750612,0.20842675057382917,4.587348615754044,0.09627754241228104,0.08719399571418762,17.170927047729492,0.0940939411520958,0.07797960191965103,0.07745988667011261,16.017637252807617,0.007795381359755993,0.0,0.0,0.0,0.0
96,True,0.8775451927777749,0.5204925055908562,0.24552703010441312,0.27496547815978095,7.141053634982673,0.003227603057920498,0.03443832274703182,2.575893772674585,0.003969177191772469,0.03663382986717807,2.608434480903423,0.09411948919296265,0.0876062661409378,19.483835220336914,0.0694303959608078,0.08107905834913254,0.0809573084115982,17.607824325561523,0.0015282576205208898,7.885298685521845e-07,0.9999842292759199,79552.0,1.5412371675923187,0.5081031096752763,0.2421213011295005,0.26598180924866077,20.66268088554115,0.0024991256506194806,0.23483383302097371,4.841376503990959,0.003344421616518202,0.20846886647679413,4.592808046473508,0.09608027338981628,0.08709608763456345,17.171405792236328,0.09322510659694672,0.07800660282373428,0.07748373597860336,16.0247802734375,0.007837263867259026,0.0,0.0,0.0,0.0
97,True,0.8785712156243988,0.5210877045305717,0.2456866709555912,0.27540103713543496,7.149670106215718,0.003239935340555737,0.03478959713457864,2.57501845098942,0.004011932450918142,0.03681764426196859,2.6031739926587547,0.09410037100315094,0.0875958800315857,19.47036361694336,0.06935948878526688,0.08103042095899582,0.08090813457965851,17.597143173217773,0.001535906339995563,4.438035396919858e-07,0.9999911238578502,79552.0,1.5414108625962084,0.5082857179031218,0.2423017256343461,0.2659839929917431,20.66250257672004,0.0024943292072554923,0.2346397050307446,4.846863794398295,0.0033431703578103386,0.20853171130074966,4.590204871250295,0.09609730541706085,0.08723252266645432,17.166730880737305,0.09202592819929123,0.07794282585382462,0.07742106914520264,16.02664566040039,0.007850335910916328,0.0,0.0,0.0,0.0
98,True,0.8769326900294588,0.5200329840015425,0.2456832468713471,0.274349739563772,7.137993996889478,0.003235904035257357,0.03454507902947915,2.5770493811977935,0.003993128929918442,0.03656720923303311,2.6024134676972417,0.09412141889333725,0.0876256451010704,19.470317840576172,0.06924890726804733,0.08103867620229721,0.08091631531715393,17.599353790283203,0.001537312287837267,1.9732715717283722e-07,0.9999960534251167,79552.0,1.5411356713251283,0.5075224059611317,0.24217701090795973,0.26534539752331066,20.672265070789265,0.002501677154410239,0.23413151743598382,4.862547959338614,0.003346774222691998,0.2081851599351415,4.605612355368802,0.09621761739253998,0.08728614449501038,17.157499313354492,0.09263185411691666,0.07804863154888153,0.07752085477113724,16.014568328857422,0.00789779331535101,0.0,0.0,0.0,0.0
99,True,0.8776378492050754,0.5204394143359468,0.24570967907375227,0.27472973846900106,7.143968580618848,0.0032694459600740864,0.03460166728602047,2.5767543627577068,0.004024357088811153,0.03657417266673842,2.6054665969440465,0.09412447363138199,0.08760728687047958,19.470651626586914,0.06947343796491623,0.08103922754526138,0.08091742545366287,17.60146141052246,0.0015282653039321303,4.9343963426838087e-08,0.9999990131127926,79552.0,1.5406727524137882,0.5074080709177208,0.24200344744396982,0.2654046298599629,20.665293264260512,0.002501938717830123,0.23437072260360511,4.854093538977772,0.003344141484383805,0.20833157850404313,4.597522741561204,0.09615913778543472,0.08723022788763046,17.164365768432617,0.09264550358057022,0.0779845118522644,0.07746149599552155,16.025043487548828,0.007860038429498672,0.0,0.0,0.0,0.0
100,True,0.876697107466209,0.5191741232683077,0.24571930850261847,0.2734548177507167,7.150459559426035,0.00326618770004343,0.03458170994384962,2.5759999492143493,0.004010295682774605,0.03678892201602411,2.608278176138119,0.09414272010326385,0.08761705458164215,19.471166610717773,0.06954877078533173,0.08105896413326263,0.08093693852424622,17.598569869995117,0.001536032883450389,0.0,1.0,79552.0,1.5411640955110124,0.5079318458500577,0.24220115267684197,0.26573069208876465,20.664644693749935,0.0025011280826431,0.23432942927686995,4.853922897570308,0.0033454491438047905,0.20827893362533692,4.599411994092213,0.09616111218929291,0.08721740543842316,17.16570281982422,0.09278897941112518,0.07800071686506271,0.07747742533683777,16.022741317749023,0.007859772071242332,0.0,0.0,0.0,0.0
