comparison,candidate,comparator,metric,improvement,conditional_low,conditional_high,crossed_low,crossed_high,people_improved,people_worsened,loo_min,loo_max,seed_17,seed_29,seed_43
objective_direct,P-direct-none-paired_change,P-direct-none-base,assignment_failure_rate,-0.184304131126,-0.210045404251,-0.162858738113,-0.211813742975,-0.162304008192,0,14,-0.187621334433,-0.175015435215,-0.176429525127,-0.186151803375,-0.190331064875
objective_direct,P-direct-none-paired_change,P-direct-none-base,response_error,-3.21016256522,-4.77453995264,-1.62740848904,-4.99412683133,-1.38182410008,4,10,-3.55276710453,-2.85196304819,-3.67534899877,-2.16236542074,-3.79277327613
objective_direct,P-direct-none-paired_change,P-direct-none-base,nuisance_error,-6.13334597797,-7.59518204531,-4.70709206981,-8.16671473232,-3.99979947444,0,14,-6.46419138521,-5.84425307709,-6.9980140933,-4.3817743263,-7.02024951432
objective_direct,P-direct-none-paired_change,P-direct-none-base,interaction_error,-6.7493879399,-10.4951063283,-2.94040428729,-11.2351118059,-2.46668668275,4,10,-7.52516131845,-5.86146308627,-8.23140966719,-4.51430711263,-7.50244703988
objective_coordinate,M-coordinate-graph_time-paired_change,M-coordinate-graph_time-base,A_error,-3.07218128426,-4.35996996262,-2.15643446399,-5.85565685817,-0.852154728835,0,14,-3.22216062982,-2.55290000554,-2.93833609117,-5.38735789188,-0.890849869724
objective_coordinate,M-coordinate-graph_time-paired_change,M-coordinate-graph_time-base,waveform_error,-5.52483207316,-6.3364715639,-4.90868715753,-6.34795995462,-4.74113874515,0,14,-5.63915234504,-5.24585170664,-5.2099100981,-5.81504354749,-5.5495425739
objective_coordinate,M-coordinate-graph_time-paired_change,M-coordinate-graph_time-base,visible_nle,-0.00717153822251,-0.00786987848109,-0.00653679350623,-0.00826837762257,-0.00630526636662,0,14,-0.00730249423781,-0.00690697562558,-0.00697457584793,-0.0080063199973,-0.00653371882231
objective_coordinate,M-coordinate-graph_time-paired_change,M-coordinate-graph_time-base,synthetic_all_nle,-0.0074056732194,-0.00810143133449,-0.006889676031,-0.00835175532657,-0.00677948338355,0,14,-0.00749962234263,-0.00712788784042,-0.00710690294289,-0.00798495678995,-0.00712515992535
objective_coordinate,M-coordinate-graph_time-paired_change,M-coordinate-graph_time-base,displacement_nle,-0.00548026072188,-0.00677353870532,-0.00450770854154,-0.00681486733515,-0.00448564702803,0,14,-0.00562034990114,-0.0049511598977,-0.00564904618476,-0.0054328656999,-0.00535887028097
objective_coordinate,M-coordinate-graph_time-paired_change,M-coordinate-graph_time-base,assignment_failure_rate,-0.0539458290914,-0.0609063228962,-0.0482634202549,-0.0643200631491,-0.0470865377303,0,14,-0.0549947945228,-0.0510804562472,-0.0590147641177,-0.0529080463746,-0.0499146767819
objective_coordinate,M-coordinate-graph_time-paired_change,M-coordinate-graph_time-base,response_error,-0.927066534723,-2.41686069825,0.598792772262,-2.77771791529,0.744333983971,5,9,-1.31115776718,-0.497967950663,-1.3715838244,-0.510667671226,-0.898948108542
objective_coordinate,M-coordinate-graph_time-paired_change,M-coordinate-graph_time-base,nuisance_error,-1.31937515762,-2.88881208181,0.220406339138,-3.50994396061,0.989042285293,5,9,-1.709217821,-0.817655256397,0.080695495327,-1.01541133318,-3.023409635
objective_coordinate,M-coordinate-graph_time-paired_change,M-coordinate-graph_time-base,interaction_error,-1.994673836,-5.60565615788,1.68062684435,-6.48349190984,2.0464836534,4,10,-2.91119628304,-0.978656668198,-2.83849308199,-0.825270746352,-2.32025767967
objective_initialized,I-initialized-none-paired_change,I-initialized-none-base,A_error,-2.40420011314,-3.54197852024,-1.38994799763,-4.57750180612,-0.501765165916,1,13,-2.64748260623,-2.02019041564,-0.49179445846,-2.76646116473,-3.95434471623
objective_initialized,I-initialized-none-paired_change,I-initialized-none-base,waveform_error,-4.98811122826,-6.00456113805,-4.18187884609,-6.1101784441,-4.1350216949,0,14,-5.12657224337,-4.59425117522,-5.26806887255,-4.76493116,-4.93133365223
objective_initialized,I-initialized-none-paired_change,I-initialized-none-base,visible_nle,-0.00204374718899,-0.00448211071277,0.00106016210653,-0.00450200065223,0.00107689470409,2,12,-0.00330222665751,-0.00172852505187,-0.00200250085478,-0.00211302113494,-0.00201571957725
objective_initialized,I-initialized-none-paired_change,I-initialized-none-base,synthetic_all_nle,-0.00308050141803,-0.00553584519772,0.000210929877325,-0.00560701449555,0.000194197953539,2,12,-0.00441311404339,-0.0027502928036,-0.00274295396508,-0.00329167285682,-0.00320687743219
objective_initialized,I-initialized-none-paired_change,I-initialized-none-base,displacement_nle,-0.0038012258173,-0.00497458300658,-0.00292782036433,-0.00554703799636,-0.00253498805473,0,14,-0.00391274713894,-0.00334591596285,-0.00293265951855,-0.00511453348983,-0.00335648444351
objective_initialized,I-initialized-none-paired_change,I-initialized-none-base,assignment_failure_rate,0.0113751591551,0.00116319444561,0.0241347301301,0.00123471693512,0.0248029009678,7,7,0.00620641421233,0.0127852971409,0.0102054097965,0.0107117924749,0.013208275194
objective_initialized,I-initialized-none-paired_change,I-initialized-none-base,response_error,-0.725996745119,-1.55785519993,0.144086927778,-1.84104003195,0.334520481355,3,11,-1.01930169419,-0.428851370319,-0.756378480877,-1.19132293397,-0.230288820516
objective_initialized,I-initialized-none-paired_change,I-initialized-none-base,nuisance_error,-0.393476654091,-1.8095158757,1.12921435931,-2.73655237591,1.53322297751,7,7,-0.962360306363,-0.0342347104936,0.471168237131,0.289981606256,-1.94157980566
objective_initialized,I-initialized-none-paired_change,I-initialized-none-base,interaction_error,-0.549368336573,-2.60601015237,1.58457430535,-3.19104834513,1.93111061729,5,9,-1.2696407668,0.188355334052,-0.710994564851,-1.37278976877,0.435679323904
objective_shuffled,I-shuffled_jepa-graph_time-paired_change,I-shuffled_jepa-graph_time-base,A_error,-0.947425746447,-1.98305854459,0.0850809150058,-2.43595567904,0.29238167099,4,10,-1.27747684698,-0.645358590991,-0.139464561875,-1.42449076515,-1.27832191232
objective_shuffled,I-shuffled_jepa-graph_time-paired_change,I-shuffled_jepa-graph_time-base,waveform_error,-4.63210286103,-5.40893800138,-3.97830954571,-5.85261594847,-3.64602590587,0,14,-4.74812198437,-4.39673601128,-3.88364370557,-5.62409721276,-4.38856766477
objective_shuffled,I-shuffled_jepa-graph_time-paired_change,I-shuffled_jepa-graph_time-base,visible_nle,-0.00308401613583,-0.00552475341618,-0.000172356377569,-0.00581905736082,-0.00011361626157,2,12,-0.00411127231039,-0.00273111002278,-0.0021521721456,-0.0043550079127,-0.0027448683492
objective_shuffled,I-shuffled_jepa-graph_time-paired_change,I-shuffled_jepa-graph_time-base,synthetic_all_nle,-0.00415205724826,-0.00660344646701,-0.00114420031477,-0.00676191096792,-0.00102517263891,2,12,-0.00528383918003,-0.00381884279182,-0.00338347473498,-0.00484991449322,-0.00422278251658
objective_shuffled,I-shuffled_jepa-graph_time-paired_change,I-shuffled_jepa-graph_time-base,displacement_nle,-0.00544554634898,-0.00677150996885,-0.0044268503375,-0.00735725788423,-0.00390313175845,0,14,-0.00557784918042,-0.00492646266976,-0.00592293093366,-0.00648453394927,-0.00392917416401
objective_shuffled,I-shuffled_jepa-graph_time-paired_change,I-shuffled_jepa-graph_time-base,assignment_failure_rate,0.00794235110613,0.000986327170152,0.0161563664777,0.000903750554595,0.0169180912748,7,7,0.00536514830776,0.00905802166262,0.0082723315935,0.005524649085,0.0100300726399
objective_shuffled,I-shuffled_jepa-graph_time-paired_change,I-shuffled_jepa-graph_time-base,response_error,-2.40110175738,-3.63207410172,-1.24185987801,-5.06053459752,-0.23494530468,2,12,-2.61108884304,-2.10510242611,-0.61079918699,-4.6030754372,-1.98943064794
objective_shuffled,I-shuffled_jepa-graph_time-paired_change,I-shuffled_jepa-graph_time-base,nuisance_error,-1.41857837644,-2.93864594663,-0.0901850617806,-4.2227461266,1.3778736841,4,10,-1.72155651126,-0.958865914166,0.691881856413,-3.73381829493,-1.21379869081
objective_shuffled,I-shuffled_jepa-graph_time-paired_change,I-shuffled_jepa-graph_time-base,interaction_error,-5.5408284714,-8.49340800656,-2.80869439381,-12.1426764916,0.130607363387,2,12,-6.05281684982,-4.77730585599,-1.0037408524,-11.1566361629,-4.46210839893
